country,year,source,share
Thailand,1956,renewables_share_energy,
Thailand,1957,renewables_share_energy,
Thailand,1958,renewables_share_energy,
Thailand,1959,renewables_share_energy,
Thailand,1960,renewables_share_energy,
Thailand,1961,renewables_share_energy,
Thailand,1962,renewables_share_energy,
Thailand,1963,renewables_share_energy,
Thailand,1964,renewables_share_energy,
Thailand,1965,renewables_share_energy,7.645
Thailand,1966,renewables_share_energy,8.119
Thailand,1967,renewables_share_energy,9.171
Thailand,1968,renewables_share_energy,7.333
Thailand,1969,renewables_share_energy,5.162
Thailand,1970,renewables_share_energy,7.414
Thailand,1971,renewables_share_energy,7.672
Thailand,1972,renewables_share_energy,5.326
Thailand,1973,renewables_share_energy,5.465
Thailand,1974,renewables_share_energy,6.874
Thailand,1975,renewables_share_energy,8.622
Thailand,1976,renewables_share_energy,8.737
Thailand,1977,renewables_share_energy,7.122
Thailand,1978,renewables_share_energy,4.308
Thailand,1979,renewables_share_energy,6.276
Thailand,1980,renewables_share_energy,2.436
Thailand,1981,renewables_share_energy,5.671
Thailand,1982,renewables_share_energy,7.145
Thailand,1983,renewables_share_energy,6.215
Thailand,1984,renewables_share_energy,6.25
Thailand,1985,renewables_share_energy,5.407
Thailand,1986,renewables_share_energy,7.626
Thailand,1987,renewables_share_energy,4.897
Thailand,1988,renewables_share_energy,4.017
Thailand,1989,renewables_share_energy,5.126
Thailand,1990,renewables_share_energy,3.878
Thailand,1991,renewables_share_energy,3.236
Thailand,1992,renewables_share_energy,2.724
Thailand,1993,renewables_share_energy,2.092
Thailand,1994,renewables_share_energy,2.278
Thailand,1995,renewables_share_energy,3.056
Thailand,1996,renewables_share_energy,2.978
Thailand,1997,renewables_share_energy,2.807
Thailand,1998,renewables_share_energy,2.24
Thailand,1999,renewables_share_energy,1.521
Thailand,2000,renewables_share_energy,2.432
Thailand,2001,renewables_share_energy,2.432
Thailand,2002,renewables_share_energy,2.662
Thailand,2003,renewables_share_energy,2.58
Thailand,2004,renewables_share_energy,2.204
Thailand,2005,renewables_share_energy,2.108
Thailand,2006,renewables_share_energy,2.724
Thailand,2007,renewables_share_energy,2.832
Thailand,2008,renewables_share_energy,2.862
Thailand,2009,renewables_share_energy,2.98
Thailand,2010,renewables_share_energy,2.75
Thailand,2011,renewables_share_energy,3.442
Thailand,2012,renewables_share_energy,3.781
Thailand,2013,renewables_share_energy,3.8
Thailand,2014,renewables_share_energy,4.24
Thailand,2015,renewables_share_energy,4.202
Thailand,2016,renewables_share_energy,4.617
Thailand,2017,renewables_share_energy,5.318
Thailand,2018,renewables_share_energy,6.379
Thailand,2019,renewables_share_energy,6.951
Thailand,2020,renewables_share_energy,6.97
Thailand,2021,renewables_share_energy,7.034
Thailand,2022,renewables_share_energy,7.248
Thailand,2023,renewables_share_energy,7.608
Thailand,2024,renewables_share_energy,7.403
Togo,1980,renewables_share_energy,
Togo,1981,renewables_share_energy,
Togo,1982,renewables_share_energy,
Togo,1983,renewables_share_energy,
Togo,1984,renewables_share_energy,
Togo,1985,renewables_share_energy,
Togo,1986,renewables_share_energy,
Togo,1987,renewables_share_energy,
Togo,1988,renewables_share_energy,
Togo,1989,renewables_share_energy,
Togo,1990,renewables_share_energy,
Togo,1991,renewables_share_energy,
Togo,1992,renewables_share_energy,
Togo,1993,renewables_share_energy,
Togo,1994,renewables_share_energy,
Togo,1995,renewables_share_energy,
Togo,1996,renewables_share_energy,
Togo,1997,renewables_share_energy,
Togo,1998,renewables_share_energy,
Togo,1999,renewables_share_energy,
Togo,2000,renewables_share_energy,
Togo,2001,renewables_share_energy,
Togo,2002,renewables_share_energy,
Togo,2003,renewables_share_energy,
Togo,2004,renewables_share_energy,
Togo,2005,renewables_share_energy,
Togo,2006,renewables_share_energy,
Togo,2007,renewables_share_energy,
Togo,2008,renewables_share_energy,
Togo,2009,renewables_share_energy,
Togo,2010,renewables_share_energy,
Togo,2011,renewables_share_energy,
Togo,2012,renewables_share_energy,
Togo,2013,renewables_share_energy,
Togo,2014,renewables_share_energy,
Togo,2015,renewables_share_energy,
Togo,2016,renewables_share_energy,
Togo,2017,renewables_share_energy,
Togo,2018,renewables_share_energy,
Togo,2019,renewables_share_energy,
Togo,2020,renewables_share_energy,
Togo,2021,renewables_share_energy,
Togo,2022,renewables_share_energy,
Togo,2023,renewables_share_energy,
Tonga,1980,renewables_share_energy,
Tonga,1981,renewables_share_energy,
Tonga,1982,renewables_share_energy,
Tonga,1983,renewables_share_energy,
Tonga,1984,renewables_share_energy,
Tonga,1985,renewables_share_energy,
Tonga,1986,renewables_share_energy,
Tonga,1987,renewables_share_energy,
Tonga,1988,renewables_share_energy,
Tonga,1989,renewables_share_energy,
Tonga,1990,renewables_share_energy,
Tonga,1991,renewables_share_energy,
Tonga,1992,renewables_share_energy,
Tonga,1993,renewables_share_energy,
Tonga,1994,renewables_share_energy,
Tonga,1995,renewables_share_energy,
Tonga,1996,renewables_share_energy,
Tonga,1997,renewables_share_energy,
Tonga,1998,renewables_share_energy,
Tonga,1999,renewables_share_energy,
Tonga,2000,renewables_share_energy,
Tonga,2001,renewables_share_energy,
Tonga,2002,renewables_share_energy,
Tonga,2003,renewables_share_energy,
Tonga,2004,renewables_share_energy,
Tonga,2005,renewables_share_energy,
Tonga,2006,renewables_share_energy,
Tonga,2007,renewables_share_energy,
Tonga,2008,renewables_share_energy,
Tonga,2009,renewables_share_energy,
Tonga,2010,renewables_share_energy,
Tonga,2011,renewables_share_energy,
Tonga,2012,renewables_share_energy,
Tonga,2013,renewables_share_energy,
Tonga,2014,renewables_share_energy,
Tonga,2015,renewables_share_energy,
Tonga,2016,renewables_share_energy,
Tonga,2017,renewables_share_energy,
Tonga,2018,renewables_share_energy,
Tonga,2019,renewables_share_energy,
Tonga,2020,renewables_share_energy,
Tonga,2021,renewables_share_energy,
Tonga,2022,renewables_share_energy,
Tonga,2023,renewables_share_energy,
Trinidad and Tobago,1909,renewables_share_energy,
Trinidad and Tobago,1910,renewables_share_energy,
Trinidad and Tobago,1911,renewables_share_energy,
Trinidad and Tobago,1912,renewables_share_energy,
Trinidad and Tobago,1913,renewables_share_energy,
Trinidad and Tobago,1914,renewables_share_energy,
Trinidad and Tobago,1915,renewables_share_energy,
Trinidad and Tobago,1916,renewables_share_energy,
Trinidad and Tobago,1917,renewables_share_energy,
Trinidad and Tobago,1918,renewables_share_energy,
Trinidad and Tobago,1919,renewables_share_energy,
Trinidad and Tobago,1920,renewables_share_energy,
Trinidad and Tobago,1921,renewables_share_energy,
Trinidad and Tobago,1922,renewables_share_energy,
Trinidad and Tobago,1923,renewables_share_energy,
Trinidad and Tobago,1924,renewables_share_energy,
Trinidad and Tobago,1925,renewables_share_energy,
Trinidad and Tobago,1926,renewables_share_energy,
Trinidad and Tobago,1927,renewables_share_energy,
Trinidad and Tobago,1928,renewables_share_energy,
Trinidad and Tobago,1929,renewables_share_energy,
Trinidad and Tobago,1930,renewables_share_energy,
Trinidad and Tobago,1931,renewables_share_energy,
Trinidad and Tobago,1932,renewables_share_energy,
Trinidad and Tobago,1933,renewables_share_energy,
Trinidad and Tobago,1934,renewables_share_energy,
Trinidad and Tobago,1935,renewables_share_energy,
Trinidad and Tobago,1936,renewables_share_energy,
Trinidad and Tobago,1937,renewables_share_energy,
Trinidad and Tobago,1938,renewables_share_energy,
Trinidad and Tobago,1939,renewables_share_energy,
Trinidad and Tobago,1940,renewables_share_energy,
Trinidad and Tobago,1941,renewables_share_energy,
Trinidad and Tobago,1942,renewables_share_energy,
Trinidad and Tobago,1943,renewables_share_energy,
Trinidad and Tobago,1944,renewables_share_energy,
Trinidad and Tobago,1945,renewables_share_energy,
Trinidad and Tobago,1946,renewables_share_energy,
Trinidad and Tobago,1947,renewables_share_energy,
Trinidad and Tobago,1948,renewables_share_energy,
Trinidad and Tobago,1949,renewables_share_energy,
Trinidad and Tobago,1950,renewables_share_energy,
Trinidad and Tobago,1951,renewables_share_energy,
Trinidad and Tobago,1952,renewables_share_energy,
Trinidad and Tobago,1953,renewables_share_energy,
Trinidad and Tobago,1954,renewables_share_energy,
Trinidad and Tobago,1955,renewables_share_energy,
Trinidad and Tobago,1956,renewables_share_energy,
Trinidad and Tobago,1957,renewables_share_energy,
Trinidad and Tobago,1958,renewables_share_energy,
Trinidad and Tobago,1959,renewables_share_energy,
Trinidad and Tobago,1960,renewables_share_energy,
Trinidad and Tobago,1961,renewables_share_energy,
Trinidad and Tobago,1962,renewables_share_energy,
Trinidad and Tobago,1963,renewables_share_energy,
Trinidad and Tobago,1964,renewables_share_energy,
Trinidad and Tobago,1965,renewables_share_energy,0.0
Trinidad and Tobago,1966,renewables_share_energy,0.0
Trinidad and Tobago,1967,renewables_share_energy,0.0
Trinidad and Tobago,1968,renewables_share_energy,0.0
Trinidad and Tobago,1969,renewables_share_energy,0.0
Trinidad and Tobago,1970,renewables_share_energy,0.0
Trinidad and Tobago,1971,renewables_share_energy,0.242
Trinidad and Tobago,1972,renewables_share_energy,0.176
Trinidad and Tobago,1973,renewables_share_energy,0.147
Trinidad and Tobago,1974,renewables_share_energy,0.131
Trinidad and Tobago,1975,renewables_share_energy,0.15
Trinidad and Tobago,1976,renewables_share_energy,0.11
Trinidad and Tobago,1977,renewables_share_energy,0.128
Trinidad and Tobago,1978,renewables_share_energy,0.161
Trinidad and Tobago,1979,renewables_share_energy,0.182
Trinidad and Tobago,1980,renewables_share_energy,0.169
Trinidad and Tobago,1981,renewables_share_energy,0.117
Trinidad and Tobago,1982,renewables_share_energy,0.095
Trinidad and Tobago,1983,renewables_share_energy,0.086
Trinidad and Tobago,1984,renewables_share_energy,0.071
Trinidad and Tobago,1985,renewables_share_energy,0.09
Trinidad and Tobago,1986,renewables_share_energy,0.132
Trinidad and Tobago,1987,renewables_share_energy,0.167
Trinidad and Tobago,1988,renewables_share_energy,0.132
Trinidad and Tobago,1989,renewables_share_energy,0.13
Trinidad and Tobago,1990,renewables_share_energy,0.139
Trinidad and Tobago,1991,renewables_share_energy,0.113
Trinidad and Tobago,1992,renewables_share_energy,0.128
Trinidad and Tobago,1993,renewables_share_energy,0.113
Trinidad and Tobago,1994,renewables_share_energy,0.122
Trinidad and Tobago,1995,renewables_share_energy,0.116
Trinidad and Tobago,1996,renewables_share_energy,0.053
Trinidad and Tobago,1997,renewables_share_energy,0.056
Trinidad and Tobago,1998,renewables_share_energy,0.055
Trinidad and Tobago,1999,renewables_share_energy,0.049
Trinidad and Tobago,2000,renewables_share_energy,0.054
Trinidad and Tobago,2001,renewables_share_energy,0.074
Trinidad and Tobago,2002,renewables_share_energy,0.06
Trinidad and Tobago,2003,renewables_share_energy,0.028
Trinidad and Tobago,2004,renewables_share_energy,0.046
Trinidad and Tobago,2005,renewables_share_energy,0.041
Trinidad and Tobago,2006,renewables_share_energy,0.041
Trinidad and Tobago,2007,renewables_share_energy,0.031
Trinidad and Tobago,2008,renewables_share_energy,0.033
Trinidad and Tobago,2009,renewables_share_energy,0.032
Trinidad and Tobago,2010,renewables_share_energy,0.005
Trinidad and Tobago,2011,renewables_share_energy,0.005
Trinidad and Tobago,2012,renewables_share_energy,0.007
Trinidad and Tobago,2013,renewables_share_energy,0.007
Trinidad and Tobago,2014,renewables_share_energy,0.007
Trinidad and Tobago,2015,renewables_share_energy,0.007
Trinidad and Tobago,2016,renewables_share_energy,0.008
Trinidad and Tobago,2017,renewables_share_energy,0.008
Trinidad and Tobago,2018,renewables_share_energy,0.008
Trinidad and Tobago,2019,renewables_share_energy,0.008
Trinidad and Tobago,2020,renewables_share_energy,0.009
Trinidad and Tobago,2021,renewables_share_energy,0.009
Trinidad and Tobago,2022,renewables_share_energy,0.009
Trinidad and Tobago,2023,renewables_share_energy,0.009
Trinidad and Tobago,2024,renewables_share_energy,0.011
Tunisia,1916,renewables_share_energy,
Tunisia,1917,renewables_share_energy,
Tunisia,1918,renewables_share_energy,
Tunisia,1920,renewables_share_energy,
Tunisia,1921,renewables_share_energy,
Tunisia,1933,renewables_share_energy,
Tunisia,1934,renewables_share_energy,
Tunisia,1935,renewables_share_energy,
Tunisia,1936,renewables_share_energy,
Tunisia,1937,renewables_share_energy,
Tunisia,1938,renewables_share_energy,
Tunisia,1939,renewables_share_energy,
Tunisia,1940,renewables_share_energy,
Tunisia,1941,renewables_share_energy,
Tunisia,1942,renewables_share_energy,
Tunisia,1943,renewables_share_energy,
Tunisia,1944,renewables_share_energy,
Tunisia,1945,renewables_share_energy,
Tunisia,1946,renewables_share_energy,
Tunisia,1947,renewables_share_energy,
Tunisia,1948,renewables_share_energy,
Tunisia,1949,renewables_share_energy,
Tunisia,1950,renewables_share_energy,
Tunisia,1951,renewables_share_energy,
Tunisia,1952,renewables_share_energy,
Tunisia,1953,renewables_share_energy,
Tunisia,1954,renewables_share_energy,
Tunisia,1955,renewables_share_energy,
Tunisia,1956,renewables_share_energy,
Tunisia,1957,renewables_share_energy,
Tunisia,1958,renewables_share_energy,
Tunisia,1959,renewables_share_energy,
Tunisia,1960,renewables_share_energy,
Tunisia,1961,renewables_share_energy,
Tunisia,1962,renewables_share_energy,
Tunisia,1963,renewables_share_energy,
Tunisia,1964,renewables_share_energy,
Tunisia,1965,renewables_share_energy,
Tunisia,1966,renewables_share_energy,
Tunisia,1967,renewables_share_energy,
Tunisia,1968,renewables_share_energy,
Tunisia,1969,renewables_share_energy,
Tunisia,1970,renewables_share_energy,
Tunisia,1971,renewables_share_energy,
Tunisia,1972,renewables_share_energy,
Tunisia,1973,renewables_share_energy,
Tunisia,1974,renewables_share_energy,
Tunisia,1975,renewables_share_energy,
Tunisia,1976,renewables_share_energy,
Tunisia,1977,renewables_share_energy,
Tunisia,1978,renewables_share_energy,
Tunisia,1979,renewables_share_energy,
Tunisia,1980,renewables_share_energy,
Tunisia,1981,renewables_share_energy,
Tunisia,1982,renewables_share_energy,
Tunisia,1983,renewables_share_energy,
Tunisia,1984,renewables_share_energy,
Tunisia,1985,renewables_share_energy,
Tunisia,1986,renewables_share_energy,
Tunisia,1987,renewables_share_energy,
Tunisia,1988,renewables_share_energy,
Tunisia,1989,renewables_share_energy,
Tunisia,1990,renewables_share_energy,
Tunisia,1991,renewables_share_energy,
Tunisia,1992,renewables_share_energy,
Tunisia,1993,renewables_share_energy,
Tunisia,1994,renewables_share_energy,
Tunisia,1995,renewables_share_energy,
Tunisia,1996,renewables_share_energy,
Tunisia,1997,renewables_share_energy,
Tunisia,1998,renewables_share_energy,
Tunisia,1999,renewables_share_energy,
Tunisia,2000,renewables_share_energy,
Tunisia,2001,renewables_share_energy,
Tunisia,2002,renewables_share_energy,
Tunisia,2003,renewables_share_energy,
Tunisia,2004,renewables_share_energy,
Tunisia,2005,renewables_share_energy,
Tunisia,2006,renewables_share_energy,
Tunisia,2007,renewables_share_energy,
Tunisia,2008,renewables_share_energy,
Tunisia,2009,renewables_share_energy,
Tunisia,2010,renewables_share_energy,
Tunisia,2011,renewables_share_energy,
Tunisia,2012,renewables_share_energy,
Tunisia,2013,renewables_share_energy,
Tunisia,2014,renewables_share_energy,
Tunisia,2015,renewables_share_energy,
Tunisia,2016,renewables_share_energy,
Tunisia,2017,renewables_share_energy,
Tunisia,2018,renewables_share_energy,
Tunisia,2019,renewables_share_energy,
Tunisia,2020,renewables_share_energy,
Tunisia,2021,renewables_share_energy,
Tunisia,2022,renewables_share_energy,
Tunisia,2023,renewables_share_energy,
Tunisia,2024,renewables_share_energy,
Turkey,1900,renewables_share_energy,
Turkey,1901,renewables_share_energy,
Turkey,1902,renewables_share_energy,
Turkey,1903,renewables_share_energy,
Turkey,1904,renewables_share_energy,
Turkey,1905,renewables_share_energy,
Turkey,1906,renewables_share_energy,
Turkey,1907,renewables_share_energy,
Turkey,1908,renewables_share_energy,
Turkey,1909,renewables_share_energy,
Turkey,1910,renewables_share_energy,
Turkey,1911,renewables_share_energy,
Turkey,1912,renewables_share_energy,
Turkey,1913,renewables_share_energy,
Turkey,1914,renewables_share_energy,
Turkey,1915,renewables_share_energy,
Turkey,1916,renewables_share_energy,
Turkey,1917,renewables_share_energy,
Turkey,1918,renewables_share_energy,
Turkey,1919,renewables_share_energy,
Turkey,1920,renewables_share_energy,
Turkey,1921,renewables_share_energy,
Turkey,1922,renewables_share_energy,
Turkey,1923,renewables_share_energy,
Turkey,1924,renewables_share_energy,
Turkey,1925,renewables_share_energy,
Turkey,1926,renewables_share_energy,
Turkey,1927,renewables_share_energy,
Turkey,1928,renewables_share_energy,
Turkey,1929,renewables_share_energy,
Turkey,1930,renewables_share_energy,
Turkey,1931,renewables_share_energy,
Turkey,1932,renewables_share_energy,
Turkey,1933,renewables_share_energy,
Turkey,1934,renewables_share_energy,
Turkey,1935,renewables_share_energy,
Turkey,1936,renewables_share_energy,
Turkey,1937,renewables_share_energy,
Turkey,1938,renewables_share_energy,
Turkey,1939,renewables_share_energy,
Turkey,1940,renewables_share_energy,
Turkey,1941,renewables_share_energy,
Turkey,1942,renewables_share_energy,
Turkey,1943,renewables_share_energy,
Turkey,1944,renewables_share_energy,
Turkey,1945,renewables_share_energy,
Turkey,1946,renewables_share_energy,
Turkey,1947,renewables_share_energy,
Turkey,1948,renewables_share_energy,
Turkey,1949,renewables_share_energy,
Turkey,1950,renewables_share_energy,
Turkey,1951,renewables_share_energy,
Turkey,1952,renewables_share_energy,
Turkey,1953,renewables_share_energy,
Turkey,1954,renewables_share_energy,
Turkey,1955,renewables_share_energy,
Turkey,1956,renewables_share_energy,
Turkey,1957,renewables_share_energy,
Turkey,1958,renewables_share_energy,
Turkey,1959,renewables_share_energy,
Turkey,1960,renewables_share_energy,
Turkey,1961,renewables_share_energy,
Turkey,1962,renewables_share_energy,
Turkey,1963,renewables_share_energy,
Turkey,1964,renewables_share_energy,
Turkey,1965,renewables_share_energy,6.992
Turkey,1966,renewables_share_energy,6.581
Turkey,1967,renewables_share_energy,6.62
Turkey,1968,renewables_share_energy,7.452
Turkey,1969,renewables_share_energy,7.369
Turkey,1970,renewables_share_energy,6.12
Turkey,1971,renewables_share_energy,4.791
Turkey,1972,renewables_share_energy,5.224
Turkey,1973,renewables_share_energy,3.826
Turkey,1974,renewables_share_energy,4.768
Turkey,1975,renewables_share_energy,7.345
Turkey,1976,renewables_share_energy,9.082
Turkey,1977,renewables_share_energy,8.548
Turkey,1978,renewables_share_energy,8.689
Turkey,1979,renewables_share_energy,10.173
Turkey,1980,renewables_share_energy,10.777
Turkey,1981,renewables_share_energy,11.839
Turkey,1982,renewables_share_energy,12.066
Turkey,1983,renewables_share_energy,9.331
Turkey,1984,renewables_share_energy,10.516
Turkey,1985,renewables_share_energy,8.719
Turkey,1986,renewables_share_energy,7.911
Turkey,1987,renewables_share_energy,10.896
Turkey,1988,renewables_share_energy,15.44
Turkey,1989,renewables_share_energy,9.725
Turkey,1990,renewables_share_energy,11.585
Turkey,1991,renewables_share_energy,11.138
Turkey,1992,renewables_share_energy,12.401
Turkey,1993,renewables_share_energy,14.592
Turkey,1994,renewables_share_energy,13.571
Turkey,1995,renewables_share_energy,14.165
Turkey,1996,renewables_share_energy,14.756
Turkey,1997,renewables_share_energy,13.917
Turkey,1998,renewables_share_energy,14.377
Turkey,1999,renewables_share_energy,12.09
Turkey,2000,renewables_share_energy,10.096
Turkey,2001,renewables_share_energy,8.632
Turkey,2002,renewables_share_energy,10.918
Turkey,2003,renewables_share_energy,10.734
Turkey,2004,renewables_share_energy,13.0
Turkey,2005,renewables_share_energy,10.807
Turkey,2006,renewables_share_energy,10.874
Turkey,2007,renewables_share_energy,8.326
Turkey,2008,renewables_share_energy,7.784
Turkey,2009,renewables_share_energy,8.472
Turkey,2010,renewables_share_energy,11.71
Turkey,2011,renewables_share_energy,11.392
Turkey,2012,renewables_share_energy,12.031
Turkey,2013,renewables_share_energy,13.033
Turkey,2014,renewables_share_energy,9.501
Turkey,2015,renewables_share_energy,13.673
Turkey,2016,renewables_share_energy,13.986
Turkey,2017,renewables_share_energy,12.632
Turkey,2018,renewables_share_energy,14.13
Turkey,2019,renewables_share_energy,18.384
Turkey,2020,renewables_share_energy,18.103
Turkey,2021,renewables_share_energy,15.696
Turkey,2022,renewables_share_energy,18.036
Turkey,2023,renewables_share_energy,18.326
Turkey,2024,renewables_share_energy,19.786
Turkmenistan,1985,renewables_share_energy,0.006
Turkmenistan,1986,renewables_share_energy,0.005
Turkmenistan,1987,renewables_share_energy,0.005
Turkmenistan,1988,renewables_share_energy,0.005
Turkmenistan,1989,renewables_share_energy,0.005
Turkmenistan,1990,renewables_share_energy,0.005
Turkmenistan,1991,renewables_share_energy,0.006
Turkmenistan,1992,renewables_share_energy,0.008
Turkmenistan,1993,renewables_share_energy,0.011
Turkmenistan,1994,renewables_share_energy,0.008
Turkmenistan,1995,renewables_share_energy,0.011
Turkmenistan,1996,renewables_share_energy,0.009
Turkmenistan,1997,renewables_share_energy,0.011
Turkmenistan,1998,renewables_share_energy,0.012
Turkmenistan,1999,renewables_share_energy,0.011
Turkmenistan,2000,renewables_share_energy,0.007
Turkmenistan,2001,renewables_share_energy,0.006
Turkmenistan,2002,renewables_share_energy,0.007
Turkmenistan,2003,renewables_share_energy,0.005
Turkmenistan,2004,renewables_share_energy,0.005
Turkmenistan,2005,renewables_share_energy,0.005
Turkmenistan,2006,renewables_share_energy,0.005
Turkmenistan,2007,renewables_share_energy,0.005
Turkmenistan,2008,renewables_share_energy,0.005
Turkmenistan,2009,renewables_share_energy,0.004
Turkmenistan,2010,renewables_share_energy,0.003
Turkmenistan,2011,renewables_share_energy,0.004
Turkmenistan,2012,renewables_share_energy,0.003
Turkmenistan,2013,renewables_share_energy,0.005
Turkmenistan,2014,renewables_share_energy,0.006
Turkmenistan,2015,renewables_share_energy,0.007
Turkmenistan,2016,renewables_share_energy,0.007
Turkmenistan,2017,renewables_share_energy,0.008
Turkmenistan,2018,renewables_share_energy,0.007
Turkmenistan,2019,renewables_share_energy,0.007
Turkmenistan,2020,renewables_share_energy,0.006
Turkmenistan,2021,renewables_share_energy,0.006
Turkmenistan,2022,renewables_share_energy,0.005
Turkmenistan,2023,renewables_share_energy,0.006
Turkmenistan,2024,renewables_share_energy,0.007
Turks and Caicos Islands,1990,renewables_share_energy,
Turks and Caicos Islands,1991,renewables_share_energy,
Turks and Caicos Islands,1992,renewables_share_energy,
Turks and Caicos Islands,1993,renewables_share_energy,
Turks and Caicos Islands,1994,renewables_share_energy,
Turks and Caicos Islands,1995,renewables_share_energy,
Turks and Caicos Islands,1996,renewables_share_energy,
Turks and Caicos Islands,1997,renewables_share_energy,
Turks and Caicos Islands,1998,renewables_share_energy,
Turks and Caicos Islands,1999,renewables_share_energy,
Turks and Caicos Islands,2000,renewables_share_energy,
Turks and Caicos Islands,2001,renewables_share_energy,
Turks and Caicos Islands,2002,renewables_share_energy,
Turks and Caicos Islands,2003,renewables_share_energy,
Turks and Caicos Islands,2004,renewables_share_energy,
Turks and Caicos Islands,2005,renewables_share_energy,
Turks and Caicos Islands,2006,renewables_share_energy,
Turks and Caicos Islands,2007,renewables_share_energy,
Turks and Caicos Islands,2008,renewables_share_energy,
Turks and Caicos Islands,2009,renewables_share_energy,
Turks and Caicos Islands,2010,renewables_share_energy,
Turks and Caicos Islands,2011,renewables_share_energy,
Turks and Caicos Islands,2012,renewables_share_energy,
Turks and Caicos Islands,2013,renewables_share_energy,
Turks and Caicos Islands,2014,renewables_share_energy,
Turks and Caicos Islands,2015,renewables_share_energy,
Turks and Caicos Islands,2016,renewables_share_energy,
Turks and Caicos Islands,2017,renewables_share_energy,
Turks and Caicos Islands,2018,renewables_share_energy,
Turks and Caicos Islands,2019,renewables_share_energy,
Turks and Caicos Islands,2020,renewables_share_energy,
Turks and Caicos Islands,2021,renewables_share_energy,
Turks and Caicos Islands,2022,renewables_share_energy,
Turks and Caicos Islands,2023,renewables_share_energy,
Tuvalu,1990,renewables_share_energy,
Tuvalu,1991,renewables_share_energy,
Tuvalu,1992,renewables_share_energy,
Tuvalu,1993,renewables_share_energy,
Tuvalu,1994,renewables_share_energy,
Tuvalu,1995,renewables_share_energy,
Tuvalu,1996,renewables_share_energy,
Tuvalu,1997,renewables_share_energy,
Tuvalu,1998,renewables_share_energy,
Tuvalu,1999,renewables_share_energy,
Tuvalu,2000,renewables_share_energy,
Tuvalu,2001,renewables_share_energy,
Tuvalu,2002,renewables_share_energy,
Tuvalu,2003,renewables_share_energy,
Tuvalu,2004,renewables_share_energy,
Tuvalu,2005,renewables_share_energy,
Tuvalu,2006,renewables_share_energy,
Tuvalu,2007,renewables_share_energy,
Tuvalu,2008,renewables_share_energy,
Tuvalu,2009,renewables_share_energy,
Tuvalu,2010,renewables_share_energy,
Tuvalu,2011,renewables_share_energy,
Tuvalu,2012,renewables_share_energy,
Tuvalu,2013,renewables_share_energy,
Tuvalu,2014,renewables_share_energy,
Tuvalu,2015,renewables_share_energy,
Tuvalu,2016,renewables_share_energy,
Tuvalu,2017,renewables_share_energy,
Tuvalu,2018,renewables_share_energy,
Tuvalu,2019,renewables_share_energy,
Tuvalu,2020,renewables_share_energy,
Tuvalu,2021,renewables_share_energy,
Tuvalu,2022,renewables_share_energy,
Tuvalu,2023,renewables_share_energy,
Uganda,1980,renewables_share_energy,
Uganda,1981,renewables_share_energy,
Uganda,1982,renewables_share_energy,
Uganda,1983,renewables_share_energy,
Uganda,1984,renewables_share_energy,
Uganda,1985,renewables_share_energy,
Uganda,1986,renewables_share_energy,
Uganda,1987,renewables_share_energy,
Uganda,1988,renewables_share_energy,
Uganda,1989,renewables_share_energy,
Uganda,1990,renewables_share_energy,
Uganda,1991,renewables_share_energy,
Uganda,1992,renewables_share_energy,
Uganda,1993,renewables_share_energy,
Uganda,1994,renewables_share_energy,
Uganda,1995,renewables_share_energy,
Uganda,1996,renewables_share_energy,
Uganda,1997,renewables_share_energy,
Uganda,1998,renewables_share_energy,
Uganda,1999,renewables_share_energy,
Uganda,2000,renewables_share_energy,
Uganda,2001,renewables_share_energy,
Uganda,2002,renewables_share_energy,
Uganda,2003,renewables_share_energy,
Uganda,2004,renewables_share_energy,
Uganda,2005,renewables_share_energy,
Uganda,2006,renewables_share_energy,
Uganda,2007,renewables_share_energy,
Uganda,2008,renewables_share_energy,
Uganda,2009,renewables_share_energy,
Uganda,2010,renewables_share_energy,
Uganda,2011,renewables_share_energy,
Uganda,2012,renewables_share_energy,
Uganda,2013,renewables_share_energy,
Uganda,2014,renewables_share_energy,
Uganda,2015,renewables_share_energy,
Uganda,2016,renewables_share_energy,
Uganda,2017,renewables_share_energy,
Uganda,2018,renewables_share_energy,
Uganda,2019,renewables_share_energy,
Uganda,2020,renewables_share_energy,
Uganda,2021,renewables_share_energy,
Uganda,2022,renewables_share_energy,
Uganda,2023,renewables_share_energy,
Ukraine,1900,renewables_share_energy,
Ukraine,1901,renewables_share_energy,
Ukraine,1902,renewables_share_energy,
Ukraine,1903,renewables_share_energy,
Ukraine,1904,renewables_share_energy,
Ukraine,1905,renewables_share_energy,
Ukraine,1906,renewables_share_energy,
Ukraine,1907,renewables_share_energy,
Ukraine,1908,renewables_share_energy,
Ukraine,1909,renewables_share_energy,
Ukraine,1910,renewables_share_energy,
Ukraine,1911,renewables_share_energy,
Ukraine,1912,renewables_share_energy,
Ukraine,1913,renewables_share_energy,
Ukraine,1914,renewables_share_energy,
Ukraine,1915,renewables_share_energy,
Ukraine,1916,renewables_share_energy,
Ukraine,1917,renewables_share_energy,
Ukraine,1918,renewables_share_energy,
Ukraine,1919,renewables_share_energy,
Ukraine,1920,renewables_share_energy,
Ukraine,1921,renewables_share_energy,
Ukraine,1922,renewables_share_energy,
Ukraine,1923,renewables_share_energy,
Ukraine,1924,renewables_share_energy,
Ukraine,1925,renewables_share_energy,
